name	TOEFL Vocabulary                                                                
n-session	000000
00001	2026-08-06 04:00:29	0001	0002	abate	/əˈbeɪt/\tto become less strong or intense\t줄이다, 완화되다
00002	1970-01-01 00:00:00	0000	0000	abdicate	/ˈæbdɪkeɪt/\tto formally give up a position or power\t포기하다, 물러나다
00003	1970-01-01 00:00:00	0000	0000	aberration	/ˌæbəˈreɪʃn/\ta departure from what is normal or expected\t일탈, 정도를 벗어남
00004	1970-01-01 00:00:00	0000	0000	abhor	/əbˈhɔːr/\tto hate or detest something very much\t몹시 싫어하다, 혐오하다
00005	1970-01-01 00:00:00	0000	0000	abridge	/əˈbrɪdʒ/\tto shorten a book, text, or speech\t요약하다, 축소하다
00006	1970-01-01 00:00:00	0000	0000	abstain	/əbˈsteɪn/\tto refrain from doing something voluntarily\t삼가다, 기권하다
00007	1970-01-01 00:00:00	0000	0000	acumen	/ˈækjəmən/\tthe ability to make good judgments and quick decisions\t명찰력, 혜안
00008	1970-01-01 00:00:00	0000	0000	adamant	/ˈædəmənt/\trefusing to be persuaded or to change one's mind\t단호한, 완강한
00009	1970-01-01 00:00:00	0000	0000	adroit	/əˈdrɔɪt/\tclever or skillful in using the hands or mind\t능숙한, 노련한
00010	1970-01-01 00:00:00	0000	0000	adversary	/ˈædvərsəri/\tone's opponent in a contest, conflict, or dispute\t적, 상대
00011	1970-01-01 00:00:00	0000	0000	advocate	/ˈædvəkət/\tto publicly support or recommend a particular cause\t옹호하다, 주창하다
00012	1970-01-01 00:00:00	0000	0000	affluent	/ˈæfluənt/\thaving a great deal of money; wealthy\t부유한, 풍부한
00013	1970-01-01 00:00:00	0000	0000	aggregate	/ˈæɡrɪɡət/\ta whole formed by combining several elements\t합계, 집합
00014	1970-01-01 00:00:00	0000	0000	alleviate	/əˈliːvieɪt/\tto make suffering or a problem less severe\t완화하다, 경감하다
00015	1970-01-01 00:00:00	0000	0000	ambiguous	/æmˈbɪɡjuəs/\topen to more than one interpretation; unclear\t모호한, 불분명한
00016	1970-01-01 00:00:00	0000	0000	ambivalent	/æmˈbɪvələnt/\thaving mixed feelings or contradictory ideas\t반대 감정이 병존하는, 주저하는
00017	1970-01-01 00:00:00	0000	0000	ameliorate	/əˈmiːliəreɪt/\tto make something bad or unsatisfactory better\t개선하다, 호전시키다
00018	1970-01-01 00:00:00	0000	0000	amiable	/ˈeɪmiəbl/\thaving or displaying a friendly and pleasant manner\t상붙임성 있는, 친근한
00019	1970-01-01 00:00:00	0000	0000	anachronism	/əˈnækrənɪzm/\tsomething that belongs to a period other than that in which it exists\t시대착오적인 것
00020	1970-01-01 00:00:00	0000	0000	analogous	/əˈnæləɡəs/\tcomparable in certain respects; similar\t유사한, 닮은
00021	1970-01-01 00:00:00	0000	0000	anecdote	/ˈænɪkdoʊt/\ta short and amusing or interesting story about a real incident\t일화
00022	1970-01-01 00:00:00	0000	0000	anomaly	/əˈnɑːməli/\tsomething that deviates from what is standard, normal, or expected\t변칙, 이탈
00023	1970-01-01 00:00:00	0000	0000	anipathy	/ænˈtɪpəθi/\ta deep-seated feeling of dislike or aversion\t반감, 혐오
00024	1970-01-01 00:00:00	0000	0000	apathy	/ˈæpəθi/\tlack of interest, enthusiasm, or concern\t무관심, 냉담
00025	1970-01-01 00:00:00	0000	0000	arbitrary	/ˈɑːrbɪtreri/\tbased on random choice or personal whim, rather than reason\t임의적인, 제멋대로의
00026	1970-01-01 00:00:00	0000	0000	archaic	/ɑːrˈkeɪɪk/\tvery old or old-fashioned\t고대의, 구식의
00027	1970-01-01 00:00:00	0000	0000	arduous	/ˈɑːrdʒuəs/\tinvolving or requiring strenuous effort; difficult\t고된, 힘든
00028	1970-01-01 00:00:00	0000	0000	articulate	/ɑːrˈtɪkjuleɪt/\tto express an idea or feeling fluently and coherently\t명확히 표현하다
00029	1970-01-01 00:00:00	0000	0000	ascertain	/ˌæsərˈteɪn/\tto find out or learn with certainty\t확인하다, 알아내다
00030	1970-01-01 00:00:00	0000	0000	assuage	/əˈsweɪdʒ/\tto make an unpleasant feeling less intense\t달래다, 진정시키다
00031	1970-01-01 00:00:00	0000	0000	audacious	/ɔːˈdeɪʃəs/\tshowing a willingness to take surprisingly bold risks\t대담한, 무모한
00032	1970-01-01 00:00:00	0000	0000	austere	/ɔːˈstɪr/\tsevere or strict in manner, attitude, or appearance\t엄격한, 자제하는, 간소한
00033	1970-01-01 00:00:00	0000	0000	belligerent	/bəˈlɪdʒərənt/\thostile and aggressive\t호전적인, 도발적인
00034	1970-01-01 00:00:00	0000	0000	benevolent	/bəˈnevələnt/\twell meaning and kindly\t자비로운, 자애로운
00035	1970-01-01 00:00:00	0000	0000	bolster	/ˈboʊlstər/\tto support or strengthen; prop up\t북돋우다, 지지하다
00036	1970-01-01 00:00:00	0000	0000	brevity	/ˈbrevəti/\tconcise and exact use of words in writing or speech\t간결함, 짧음
00037	1970-01-01 00:00:00	0000	0000	candid	/ˈkændɪd/\ttruthful and straightforward; frank\t솔직한, 숨김없는
00038	1970-01-01 00:00:00	0000	0000	capricious	/kəˈprɪʃəs/\tgiven to sudden and unaccountable changes of mood or behavior\t변덕스러운
00039	1970-01-01 00:00:00	0000	0000	coerce	/koʊˈɜːrs/\tto persuade an unwilling person to do something by using force\t강요하다, 강제하다
00040	1970-01-01 00:00:00	0000	0000	cogent	/ˈkoʊdʒənt/\tclear, logical, and convincing\t설득력 있는
00041	1970-01-01 00:00:00	0000	0000	commensurate	/kəˈmenʃərət/\tcorresponding in size, degree, or proportion\t상응하는, 비례하는
00042	1970-01-01 00:00:00	0000	0000	complacent	/kəmˈpleɪsnt/\tshowing smug or uncritical satisfaction with oneself\t현실에 안주하는, 자만하는
00043	1970-01-01 00:00:00	0000	0000	conciliate	/kənˈsɪlieɪt/\tto stop someone from being angry or discontented\t달래다, 회유하다
00044	1970-01-01 00:00:00	0000	0000	concur	/kənˈkɜːr/\tto be of the same opinion; agree\t동의하다, 의견이 일치하다
00045	1970-01-01 00:00:00	0000	0000	condone	/kənˈdoʊn/\tto accept and allow behavior that is considered morally wrong\t용납하다, 묵인하다
00046	1970-01-01 00:00:00	0000	0000	conspicuous	/kənˈspɪkjuəs/\tstanding out so as to be clearly visible\t눈에 띄는, 두드러진
00047	1970-01-01 00:00:00	0000	0000	corroborate	/kəˈrɑːbəreɪt/\tto confirm or give support to a statement or theory\t확증하다, 입증하다
00048	1970-01-01 00:00:00	0000	0000	curtail	/kərˈteɪl/\tto reduce in extent or quantity; impose a restriction on\t축소시키다, 삭감하다
00049	1970-01-01 00:00:00	0000	0000	dearth	/dɜːrθ/\ta scarcity or lack of something\t부족, 결핍
00050	1970-01-01 00:00:00	0000	0000	debilitate	/dɪˈbɪlɪteɪt/\tto make someone weak and infirm\t쇠약하게 만들다
00051	1970-01-01 00:00:00	0000	0000	deference	/ˈdefərəns/\thumble submission and respect\t존중, 경의
